UK ID,UK Sanction Programme,UK Name,EU Name Match,EU ID,Multi Score,Label
12975,Russia,"{'Roman', 'Viktorovich', 'Lyagin'}","{'Viktorovitj', 'Roman', 'Viktorovych', 'Liagin', 'Lyagin', 'Viktorovytj', 'Ljagin', 'Wiktorowitsch', 'Liahin', 'Ljahin', 'Viktorovich'}",7344,99,match
12976,Russia,"{'Ikejsabdr', 'Alexander', 'Malyhin', 'Sergiyovych', 'Malykhin', 'Aleksandr', 'Oleksandr', 'Sergeevich', 'Serguyovch', 'Serhiyovych'}","{'Malikhin', 'Malyhin', 'Sergiyovych', 'Malykhin', 'Aleksandr', 'Oleksandr', 'Sergeevich', 'Alexander', 'Sergiiovich', 'Serhiyovych'}",7345,96,match
12977,Russia,"{'Natalia', 'Poklonskaya', 'Natalya', 'Vladimirovna'}","{'Natalia', 'Poklonskaya', 'Natalja', 'Vladimirovna', 'Poklonskaja'}",7346,100,match
12978,Russia,"{'Igor', 'Shevchenko', 'Sergeivich'}","{'Igor', 'Sergeievich', 'Shevchenko', 'Sergeevich'}",7347,99,match
12987,Syria,"{'Abbas', 'Al', 'Suleiman'}","{'Abbas', 'Al', 'Suleiman'}",7359,96,match
12988,Syria,"{'Kamal', 'Kamaleddine', 'Din', 'Ma', 'Tohme', 'El', 'Eddin', 'Tu'}","{'Kamal', 'Ma', 'Eddin', 'Tu'}",7360,81,preliminary match
12989,Syria,"{'Shammat', 'Kinda', 'Al', 'Shmat'}","{'Shammat', 'Kinda', 'Al', 'Shmat'}",7361,96,match
12990,Syria,"{'Hassan', 'Hijazi'}","{'Hassan', 'Hijazi'}",7362,85,preliminary match
12991,Syria,"{'Ismail', 'Sma', 'Il', 'Isma', 'Ismael'}","{'Ismail', 'Il', 'Ismael', 'Isma'}",7363,85,preliminary match
12992,Syria,"{'Khodr', 'Orfali', 'Orphaly', 'Khud', 'Urfali', 'Khudr'}","{'Khodr', 'Orfali', 'Orphaly', 'Khud', 'Urfali', 'Khudr'}",7364,98,match
12993,Syria,"{'Amin', 'Izzat', 'Samir', 'Qadi'}","{'Amin', 'Izzat', 'Qadi', 'Samir'}",7365,96,match
12994,Syria,"{'Riyad', 'Yazigi', 'Bishr'}","{'Riyad', 'Bishr', 'Yazigi'}",7366,98,match
12995,Syria,"{'Muhammad', 'Ali', 'Malek', 'Malik'}","{'Maluk', 'Malak', 'Muhammad', 'Noorzai', 'Allah', 'Aminullah', 'Malik', 'Hajji', 'Malek', 'Haji'}",6614,85,preliminary match
12996,Syria,"{'Hussein', 'Arnus', 'Arnous'}","{'Rnws', 'Hussein', 'Arnous', 'Hsyn', 'Arnus'}",7368,85,preliminary match
12997,Syria,"{'Hassib', 'Elias', 'Hasib', 'Shammas'}","{'Shammas', 'Elias', 'Hasib', 'Hassib'}",7369,99,match
12998,Central African Republic,"{'Bozize', 'Peter', 'Samuel', 'Yangouvonda', 'Francois', 'Mudde'}","{'Bozize', 'Peter', 'Samuel', 'Yangouvonda', 'Francois', 'Mudde'}",7355,99,match
12999,Central African Republic,"{'Nourreddine', 'Nouradine', 'Nourreldine', 'Nourredine', 'Abdallah', 'Brema', 'Adam', 'Mahamat', 'Mohamed', 'Nureldine'}","{'Nourreddine', 'Nouradine', 'Nourreldine', 'Nourredine', 'Brema', 'Abdallah', 'Adam', 'Mahamat', 'Mohamed', 'Nureldine'}",7356,99,match
13006,ISIL (Da'esh) and Al-Qaida,"{'Shekau', 'Abubakar', 'Muhammed', 'Shayku', 'Tawheed', 'Darul', 'Abu', 'Tauhid', 'Mohammed', 'Bin', 'Bi', 'Shehu'}","{'Shekau', 'Abubakar', 'Muhammed', 'Shayku', 'Abu', 'Darul', 'Tawheed', 'Tauhid', 'Bin', 'Mohammed', 'Imam', 'Bi', 'Shehu'}",7370,97,match
13009,Russia,"{'Boroday', 'Borodai', 'Yurevich', 'Aleksandr'}","{'Borodaj', 'Yurevich', 'Jurjevitj', 'Borodai', 'Aleksandr'}",7375,100,match
13010,Russia,"{'Khodakovsky', 'Aleksandr', 'Oleksandr', 'Sergeevich', 'Khodakovskyi', 'Khodakovskyy', 'Khodakovskii', 'Alexander', 'Serhiyovych'}","{'Serhijovytj', 'Sergejevitj', 'Chodakovskij', 'Khodakovsky', 'Aleksandr', 'Oleksandr', 'Sergeevich', 'Khodakovskyi', 'Khodakovskyy', 'Khodakovskii', 'Alexander', 'Chodakovskyj', 'Serhiyovych'}",7376,100,match
13011,Russia,"{'Aleksandrovich', 'Alexandr', 'Kalyussky', 'Arkadievich', 'Alexander', 'Alexandrovich'}","{'Kalius', 'Alexandr', 'Kii', 'Kalyussky', 'Evich', 'Arkadiyovych', 'Kaliusskii', 'Arkad', 'Arkadievich', 'Aleksandr', 'Oleksandr', 'Kalyusskiy', 'Arkadiiovich'}",7377,94,match
13012,Russia,"{'Vitaliyovych', 'Vitalievich', 'Oleksandr', 'Aleksandr', 'Alexander', 'Khryakov'}","{'Vitaliyovych', 'Vitalijovytj', 'Vital', 'Evich', 'Khriakov', 'Chrjakov', 'Vitaliiovich', 'Vitalievich', 'Aleksandr', 'Oleksandr', 'Vitaljevitj', 'Alexander', 'Khryakov'}",7378,100,match
13013,Russia,"{'Bashirov', 'Faatovich', 'Marat'}","{'Faatovich', 'Marat', 'Faatovitj', 'Bashirov', 'Basjirov'}",7379,99,match
13014,Russia,"{'Nikitin', 'Oleksandrovych', 'Vasilii', 'Vasyl', 'Alexandrovich'}","{'Vasilii', 'Nikitin', 'Oleksandrovych', 'Vasil', 'Aleksandrovich', 'Vasyl', 'Oleksandrovich'}",7380,99,match
13015,Russia,"{'Aleksey', 'Oleksiy', 'Karyakin', 'Vyacheslavovych', 'Vyacheslavovich'}","{'Iacheslavovich', 'Aleksey', 'V', 'Oleksii', 'Oleksiy', 'Karyakin', 'Vyacheslavovych', 'Kariakin', 'Viacheslavovich', 'Vyacheslavovich', 'Aleksei'}",7381,100,match
13016,Russia,"{'Volodymyrovych', 'Vladimirovich', 'Iurii', 'Ivakin', 'Yuri', 'Yuriy'}","{'Volodymyrovych', 'Vladimirovich', 'Iurii', 'Ivakin', 'Volodimirovich', 'Yuriy'}",7382,98,match
13017,Russia,"{'Venediktovich', 'Benedictovich', 'Plotnitsky', 'Igor', 'Ihor', 'Venedyktovych', 'Plotnitskii', 'Plotnytskyy'}","{'Venediktovich', 'Plotnitsky', 'Igor', 'Plotnits', 'Ihor', 'Kii', 'Venedyktovych', 'Plotnitskii', 'Plotnytskyy'}",7383,99,match
13018,Russia,"{'Nikolai', 'Kozitsyn', 'Kozytsin', 'Ivanovich', 'Nikolay'}","{'Kozitsyn', 'Ivanovitj', 'Ivanovich', 'Nikolay', 'Nikolaj'}",7384,100,match
13021,South Sudan,"{'Wol', 'Santino', 'Kuol', 'Deng', 'Wuol'}","{'Wol', 'Santino', 'Kuol', 'Deng', 'Wuol'}",105626,96,match
13022,South Sudan,"{'Yaka', 'Gatdet', 'Yak', 'Gadet', 'Peter', 'Gatdeet', 'Yaak'}","{'Yaka', 'Gatdet', 'Yak', 'Gadet', 'Peter', 'Gatdeet', 'Yaak'}",111318,98,match
13023,Syria,"{'Hashem', 'Anwar', 'Akkad', 'Al', 'Aqqad', 'Hashim'}","{'Hashem', 'Anwar', 'Akkad', 'Al', 'Aqqad', 'Hashim'}",7386,96,match
13024,Syria,"{'Armanazi', 'Amr', 'Armanazy', 'Al', 'Amer', 'Muhammad', 'Najib', 'Amrou'}","{'Armanazi', 'Amr', 'Armanazy', 'Al', 'Muhammad', 'Najib', 'Amrou'}",7388,95,match
13035,Russia,"{'Efimovich', 'Yefimovich', 'Mikhail', 'Fradkov'}","{'Efimovich', 'Mikhail', 'Fradkov'}",7398,100,match
13036,Russia,"{'Platonovich', 'Nikolai', 'Patrushev'}","{'Nikolai', 'Platonovitj', 'Patrushev', 'Platonovich', 'Patrusjev', 'Nikolaj'}",7399,100,match
13037,Russia,"{'Bortnikov', 'Vasilyevich', 'Aleksandr', 'Vasilievich', 'Alexander'}","{'Vasiljevitj', 'Bortnikov', 'Aleksandr', 'Vasilievich'}",7400,100,match
13038,Russia,"{'Gumarovich', 'Rashid', 'Nurgaliev'}","{'Gumarovich', 'Gumarovitj', 'Nurgaliev', 'Nurgalijev', 'Rashid', 'Rasjid'}",7401,100,match
13039,Russia,"{'Boris', 'Gryzlov', 'Yyacheslavovich'}","{'Boris', 'Vyacheslavovich', 'Gryzlov', 'Vjatjeslavovitj'}",7402,98,match
13040,Russia,"{'Sergey', 'Sergei', 'Orestovoch', 'Beseda'}","{'Sergei', 'Orestovich', 'Beseda'}",7403,98,match
13041,Russia,"{'Degtyaryov', 'Mikhail', 'Vladimirovich', 'Degtyarev'}","{'Vladimirovich', 'Michail', 'Mikhail', 'Vladimirovitj', 'Degtiarjov', 'Degtyaryov', 'Degtyarev'}",7404,100,match
13042,Russia,"{'Akhmadovitch', 'Ramzan', 'Kadyrov'}","{'Ramsan', 'Achmatovitj', 'Akhmadovitch', 'Kadyrov', 'Achmatowitsch', 'Kadyrow', 'Ramzan'}",7405,100,match
13043,Russia,"{'Nikolayevich', 'Alexander', 'Tkachyov'}","{'Alexandr', 'Tkacjov', 'Tkatjov', 'Nikolajevitj', 'Aleksandr', 'Nikolayevich', 'Alexander', 'Tkachyov'}",7406,100,match
13044,Russia,"{'Yurievich', 'Gubarev', 'Pavel', 'Yuriyovich', 'Pavlo', 'Gubariev', 'Hubariev'}","{'Yurievich', 'Pavel', 'Gubarev', 'Jurjevitj', 'Yuriyovich', 'Hubariev', 'Hubarjev', 'Pavlo', 'Gubariev', 'Jurijovytj'}",7407,99,match
13063,Russia,"{'Hubarieva', 'Yurievna', 'Yuriyivna', 'Gubareva', 'Gubarieva', 'Yuriivna', 'Kateryna', 'Ekaterina', 'Katerina'}","{'Ekaterina', 'Hubarieva', 'Hubarjeva', 'Yuriyivna', 'Gubareva', 'Gubarieva', 'Jurjevna', 'Kateryna', 'Jekaterina', 'Jurijivna', 'Yurievna', 'Iurievna'}",7408,100,match
13064,Russia,"{'Fedor', 'Dmytrovych', 'Dmitrievich', 'Fedir', 'Berezin'}","{'Dmytrovych', 'Beresin', 'Fyodor', 'Dmitrievich', 'Fjodor', 'Dmitrjewitsch', 'Fedir', 'Dmitrijevitj', 'Dmytrovytj', 'Berezin'}",7409,99,match
13065,Russia,"{'Kaurov', 'Vladimirovich', 'Valery'}","{'Volodymyrovych', 'Vladimirovich', 'Valeriy', 'Valerii', 'Kaurov', 'Volodimirovich', 'Valery'}",7410,100,match
13066,Russia,"{'Zdriliuk', 'Anatoliyovych', 'Serhii', 'Abwehr'}","{'Zdriliuk', 'Anatol', 'Anatoliyovych', 'Evich', 'Abwehr', 'Sergei', 'Anatoliiovich', 'Serhii', 'Sergii'}",7411,100,match
13067,Russia,"{'Shevtsov', 'Gheorghievici', 'Lurievici', 'Antyufeyev', 'Vadim', 'Vladimir', 'Alexandrov', 'Antiufeev', 'Iurievici'}","{'Shevtsov', 'Antiufejev', 'Gheorghievici', 'Vladimir', 'Vadim', 'Antyufeyev', 'Alexandrov', 'Antiufeev', 'Iurievici'}",7412,99,match
13068,Russia,"{'Gromov', 'Alexeyevich', 'Alexey'}","{'Alekseevich', 'Alexey', 'Gromov', 'Alexeyevich', 'Aleksei'}",7431,100,match
13069,Russia,"{'Aleksandrovna', 'Tchigrina', 'Chyryna', 'Chigrina', 'Oksana'}","{'Aleksandrovna', 'Chyhryna', 'Tchigrina', 'Chigrina', 'Oksana'}",7432,99,match
13070,Russia,"{'Boris', 'Litvinov', 'Alekseevich'}","{'Alekseevich', 'Boris', 'Oleksiyovych', 'Lytvynov', 'Oleksiiovich', 'Litvinov', 'Borys'}",7433,99,match
13071,Russia,"{'Vadymovych', 'Serhiy', 'Abisov', 'Vadimovich', 'Sergiy', 'Sergey'}","{'Vadymovytj', 'Vadymovych', 'Serhiy', 'Vadimovitj', 'Abisov', 'Vadimovich', 'Sergej', 'Sergiy', 'Serhij', 'Sergey'}",7434,100,match
13073,Russia,"{'Malofeev', 'Konstantin', 'Valerevich'}","{'Konstantin', 'Malofeev', 'Valer', 'Evich', 'Valerevich'}",7436,100,match
13074,Russia,"{'Terentievich', 'Nikolai', 'Shamalov', 'Nikolay'}","{'Terentievitj', 'Nikolai', 'Terentievich', 'Evich', 'Sjamalov', 'Nikolay', 'Shamalov', 'Terent', 'Nikolaj'}",7438,100,match
13075,Russia,"{'Valentinovich', 'Kovalchuk', 'Yury', 'Yuri', 'Yuriy'}","{'Valentinovic', 'Valentinovitj', 'Valentinovich', 'Kovalchuk', 'Kovaltjuk', 'Yuriy', 'Kovalcuk', 'Jurij'}",7437,99,match
13084,ISIL (Da'esh) and Al-Qaida,"{'Saoudi', 'Jahani', 'Al', 'Thafir', 'Anas', 'Jahni', 'Mouhamad', 'Abou', 'Dabisi', 'Juhani', 'Aljahani', 'Dabidi', 'Saudi', 'Abdelrahman', 'Juhan', 'Abu', 'Rahman', 'Dubaysi', 'Wafa', 'Dabissi', 'Juhni', 'Abdulrhman', 'Mohammed', 'D', 'Muhammad', 'Zafir', 'Abd'}","{'Ahmad', 'Hijazi', 'Shahid', 'Ri', 'Moroccan', 'Muhammad', 'The', 'Hasan', 'Al', 'American', 'Maghribi', 'Rashid', 'Abu', 'Raed', 'Amriki', 'M', 'Hawen', 'Ad'}",604,75,preliminary match
13085,ISIL (Da'esh) and Al-Qaida,"{'Abdullah', 'Nasr', 'Sharikh', 'Al', 'Abdallah', 'Charekh', 'Mohsen', 'Ibrahim', 'Abdul', 'Sanafi'}","{'Abdullah', 'Nasr', 'Sharikh', 'Al', 'Abdallah', 'Mohsen', 'Ibrahim', 'Abdul', 'Charek', 'Sanafi'}",7446,98,match
13086,ISIL (Da'esh) and Al-Qaida,"{'Taha', 'Binchi', 'Hajj', 'Al', 'Mohammad', 'Sadek', 'Sobhi', 'Yasser', 'Alrawi', 'Falaha', 'Rawi', 'Abou', 'Jaber', 'Shami', 'Sadeq', 'Khattab', 'Abu', 'Khatab', 'Banshi', 'Mohamed', 'Yaser', 'Nazzal', 'Nazal', 'Hussein', 'Baker', 'Mohammed', 'Ibrahim', 'Tah', 'Khalaf', 'Falah', 'Adnani'}","{'Fatih', 'Al', 'Aljawlani', 'Ashraf', 'Shykh', 'Muzaffar', 'Shaykh', 'Golani', 'Abu', 'Bw', 'Jawlani', 'Mohamed', 'Mhmd', 'Amjad', 'Ljwlny', 'Hussein', 'Ali', 'Naimi', 'Lfth', 'Mohammed', 'Julani', 'Muhammad'}",7246,75,preliminary match
13087,ISIL (Da'esh) and Al-Qaida,"{'Al', 'Fahid', 'Ajmi', 'Fahad', 'Muhammed', 'Muhammad', 'Bin', 'Hajjaj', 'Acmi', 'Sheikh', 'Ajaj', 'Ajami', 'Sebib', 'Fahd', 'Sahib', 'Hicac', 'Fehid', 'Hajaj', 'Hijaj'}","{'Al', 'Fahid', 'Ajmi', 'Muhammed', 'Fahad', 'Muhammad', 'Bin', 'Hajjaj', 'Acmi', 'Sheikh', 'Ajaj', 'Ajami', 'Hicac', 'Sahib', 'Sebib', 'Fahd', 'Fehid', 'Hajaj', 'Hijaj'}",7443,96,match
13088,ISIL (Da'esh) and Al-Qaida,"{'Ali', 'Hamad', 'Hamid', 'Al'}","{'Musalli', 'Dirnawi', 'Abdullah', 'Darnawi', 'Masli', 'Abu', 'Al', 'Hamza', 'Darnavi', 'Hamzah', 'Hamid', 'Muhammad', 'Abd'}",7262,90,match
13089,ISIL (Da'esh) and Al-Qaida,"{'Gharib', 'Chabani', 'Abdullah', 'Slimane', 'Abu', 'Al', 'Abdallah', 'Arif', 'Souleiman', 'Abou', 'Jazairi', 'Abderahmane', 'Said', 'Omar', 'Mohamed'}","{'Gharib', 'Chabani', 'Abdullah', 'Omar', 'Slimane', 'Abu', 'Al', 'Abdallah', 'Souleiman', 'Abou', 'Jazairi', 'Abderahmane', 'Said', 'Arif', 'Mohamed'}",7445,97,match
13090,Afghanistan,"{'Rahmat', 'Rahmatullah', 'Qari', 'Kari', 'Nawaz', 'Shah'}","{'Rahmat', 'Rahmatullah', 'Qari', 'Kari', 'Nawaz', 'Shah'}",7491,98,match
13092,Russia,"{'Vladimir', 'Petrovych', 'Volodymyr', 'Petrovich', 'Tsar', 'Kononov'}","{'Vladimir', 'Petrovych', 'Volodymyr', 'Volodimir', 'Petrovich', 'Tsar', 'Petrovnch', 'Kononov'}",7450,99,match
13093,Russia,"{'Volodymyrovych', 'Rudenko', 'Vladimirovich', 'Myroslav', 'Miroslav'}","{'Volodymyrovych', 'Rudenko', 'Vladimirovich', 'Vladimirovitj', 'Myroslav', 'Miroslav', 'Volodymyrovytj'}",7451,100,match
13095,Russia,"{'Andrey', 'Yurevich', 'Pinchuk', 'Andriy', 'Yuriyovych'}","{'Andrey', 'Yurevich', 'Andrij', 'Pintjuk', 'Pinchuk', 'Andrej', 'Jurevitj', 'Andriy', 'Yuriyovych', 'Jurijovytj'}",7453,100,match
13096,Russia,"{'Bereza', 'Oleg', 'Vladimirovich'}","{'Oleg', 'Vladimirovich', 'Berjoza', 'Vladimirovitj', 'Bereza'}",7454,99,match
13097,Russia,"{'Andrei', 'Nikolaevich', 'Rodkin'}","{'Andrei', 'Nikolaevich', 'Rodkin'}",7455,100,match
13098,Russia,"{'Caraman', 'Aleksandr', 'Akimovich', 'Alexandru', 'Karaman', 'Alexander'}","{'Caraman', 'Aleksandr', 'Akimovich', 'Alexandru', 'Karaman'}",7456,100,match
13099,Russia,"{'Muradov', 'L', 'Georgy', 'Georgiy', 'Vovich'}","{'Georgii', 'Muradov', 'L', 'Georgiy', 'Vovich'}",7457,98,match
13100,Russia,"{'Sergeyevich', 'Heremet', 'Mikhail', 'Mykhaylo', 'Sheremet', 'Serhiyovych'}","{'Serhijovytj', 'Sergejevitj', 'Mychajlo', 'Sergeyevich', 'Sjeremet', 'Seremet', 'Michail', 'Mykhaylo', 'Mikhail', 'Sheremet', 'Serhiyovych'}",7458,100,match
13103,Russia,"{'Leonidovich', 'Vorobiov', 'Yuri'}","{'Leonidovitj', 'Vorobyov', 'Yury', 'Yuri', 'Vorobjov', 'Leonidovich', 'Vorobiov', 'Jurij'}",7459,99,match
13104,Russia,"{'Vladimir', 'Volfovich', 'Zhirinovsky'}","{'Vladimirovich', 'Zheleznyak', 'Vladimirovitj', 'Sergej', 'Sergei', 'Zjeleznjak'}",7297,50,not match
13105,Russia,"{'Abdualiyevich', 'Vladimir', 'Abdualievich', 'Vasilyev', 'Vasiliev'}","{'Abdualiyevich', 'Vladimir', 'Vasilyev', 'Abdualijevitj', 'Vasiljev'}",7461,100,match
13106,Russia,"{'Vodolatsky', 'Petrovich', 'Viktor'}","{'Vodolatsky', 'Viktor', 'Petrovitj', 'Vodolatskij', 'Petrovich'}",7462,100,match
13107,Russia,"{'Ivanovich', 'Leonid', 'Kalashnikov'}","{'Ivanovitj', 'Kalasjnikov', 'Kalashnikov', 'Ivanovich', 'Leonid'}",7463,100,match
13108,Russia,"{'Stepanovich', 'Vladimir', 'Nikitin'}","{'Stepanovich', 'Stepanovitj', 'Wladimir', 'Vladimir', 'Stepanovici', 'Nikitin', 'Stepanowitsch'}",7464,100,match
13109,Russia,"{'Oleg', 'Vladimirovich', 'Lebedev'}","{'Oleg', 'Vladimirovich', 'Lebedev'}",7465,99,match
13110,Russia,"{'Ivanovich', 'Melnikov', 'Ivan'}","{'Ivanovich', 'Melnikov', 'Ivan', 'Ivanovitj'}",7466,99,match
13111,Russia,"{'Igor', 'Vladimirovych', 'Vladimirovich', 'Lebedev'}","{'Igor', 'Vladimirovich', 'Vladimirovitj', 'Lebedev'}",7467,99,match
13112,Russia,"{'Nikolai', 'Vladimirovich', 'Levichev'}","{'Nikolai', 'Vladimirovich', 'Levichev'}",7468,100,match
13113,Russia,"{'Zhurova', 'Sergeevna', 'Svetlana'}","{'Sergeevna', 'Zhurova', 'Zjurova', 'Svetlana', 'Sergejevna'}",7469,100,match
13114,Russia,"{'Alexei', 'Naumets', 'Aleksey', 'Vasilevich'}","{'Aleksey', 'Vasilevich', 'Aleksej', 'Naumets', 'Vasiljevitj'}",7470,94,match
13115,Russia,"{'Sergey', 'Chemezov', 'Viktorovich'}","{'Serghei', 'Viktorovitj', 'Tjemezov', 'Chemezov', 'Sergej', 'Sergei', 'Cemezov', 'Sergey', 'Viktorovich'}",7471,100,match
13124,Russia,"{'Mikhailovich', 'Alexander', 'Babakov'}","{'Mikhailovich', 'Michajlovitj', 'Aleksandr', 'Alexander', 'Babakov'}",7472,100,match
13126,ISIL (Da'esh) and Al-Qaida,"{'Saudi', 'S', 'Ahmad', 'Khazmari', 'Abdullah', 'Azadi', 'Maryam', 'Ahmed', 'Zahrani', 'Abu', 'Al', 'Salih', 'Bin', 'Khozmri', 'Saleh'}","{'Saudi', 'S', 'Ahmad', 'Khazmari', 'Abdullah', 'Azadi', 'Ahmed', 'Maryam', 'Zahrani', 'Abu', 'Al', 'Salih', 'Bin', 'Khozmri', 'Saleh'}",7474,96,match
13127,ISIL (Da'esh) and Al-Qaida,"{'Alsbhua', 'Maulid', 'Ar', 'Al', 'Razeeq', 'Zureik', 'Mansur', 'Mouled', 'Muslem', 'Maky', 'Subhi', 'Harbi', 'Abu', 'Abdalla', 'Azam', 'Suliman', 'Azzam', 'Abdullah', 'Abdallah'}","{'Alsbhua', 'Maulid', 'Ar', 'Al', 'Razeeq', 'Zureik', 'Mansur', 'Mouled', 'Muslem', 'Maky', 'Subhi', 'Harbi', 'Abu', 'Abdalla', 'Azam', 'Suliman', 'Azzam', 'Abdullah', 'Abdallah'}",7475,97,match
13128,ISIL (Da'esh) and Al-Qaida,"{'Anders', 'Moroccan', 'Cameroon', 'Abdurrahman', 'The', 'Ostensvig', 'Abu', 'Norwegian', 'Dale', 'Muslim'}","{'Anders', 'Cameroon', 'Moroccan', 'Abu', 'The', 'Ostensvig', 'Abdurrahman', 'Norwegian', 'Dale', 'Muslim'}",7476,98,match
13129,ISIL (Da'esh) and Al-Qaida,"{'Suleiman', 'H', 'Barahim', 'Hamad', 'Abu', 'Hblian', 'Al', 'Suliman', 'Ibrahim', 'Jabal', 'Hablain'}","{'Suleiman', 'H', 'Barahim', 'Al', 'Hamad', 'Hblian', 'Abu', 'Suliman', 'Ibrahim', 'Jabal', 'Hablain'}",7477,96,match
13130,ISIL (Da'esh) and Al-Qaida,"{'Hussayn', 'Hassayn', 'Al', 'Umar', 'Amor', 'Seifallah', 'Allah', 'Bin', 'Abou', 'Iyadh', 'Hassine', 'Ayyad', 'Tounsi', 'Abu', 'Aayadh', 'El', 'Iyyadh', 'Hocine', 'Mohamed', 'Ben', 'Saifallah', 'Tunisi', 'Seif', 'Sayf', 'Omar'}","{'Hussayn', 'Hassayn', 'Al', 'Umar', 'Amor', 'Seifallah', 'Allah', 'Bin', 'Abou', 'Iyadh', 'Hassine', 'Ayyad', 'Tounsi', 'Abu', 'Aayadh', 'El', 'Iyyadh', 'Hocine', 'Mohamed', 'Ben', 'Saifallah', 'Tunisi', 'Seif', 'Sayf', 'Omar'}",7478,96,match
13131,ISIL (Da'esh) and Al-Qaida,"{'Aymi', 'Na', 'Al', 'Naimeh', 'Amir', 'Umayr', 'Alnaimi', 'J', 'Nu', 'Muhammad', 'Neaimi', 'Bin', 'Aimi', 'Jaber', 'Omair', 'Nua', 'Abdelrahman', 'Rahman', 'Abdulrahman', 'A', 'Abdallah', 'Imer', 'Naimi', 'Ymi', 'Imi', 'Abd'}","{'Aymi', 'Na', 'Al', 'Naimeh', 'Umayr', 'Amir', 'Alnaimi', 'J', 'Nu', 'Neaimi', 'Bin', 'Aimi', 'Jaber', 'Imi', 'Omair', 'Nua', 'Abdelrahman', 'Rahman', 'Abdulrahman', 'Abdallah', 'A', 'Imer', 'Naimi', 'Ymi', 'Muhammad', 'Abd'}",7479,95,match
13132,ISIL (Da'esh) and Al-Qaida,"{'Shaima', 'Usamah', 'Anzi', 'Kuwaiti', 'Yusuf', 'Abu', 'Anizi', 'Al', 'Rahman', 'Ubayd', 'Khalaf', 'Juday', 'Abd'}","{'Shaima', 'Usamah', 'Anzi', 'Kuwaiti', 'Yusuf', 'Anizi', 'Abu', 'Al', 'Usama', 'Rahman', 'Ubayd', 'Khalaf', 'Juday', 'Abd'}",7480,96,match
13133,ISIL (Da'esh) and Al-Qaida,"{'Hadud', 'Ahmad', 'Anas', 'Samir', 'Khattab', 'Hani', 'Ahmed', 'Abu', 'Hasan', 'Al', 'Hamzah', 'Khayat'}","{'Hadud', 'Ahmad', 'Anas', 'Samir', 'Khattab', 'Hani', 'Ahmed', 'Abu', 'Hasan', 'Al', 'Hamzah', 'Khayat'}",7481,96,match
13134,ISIL (Da'esh) and Al-Qaida,"{'Harara', 'Maysar', 'Al', 'Shammari', 'Khalid', 'Muyassir', 'Umar', 'Qahtani', 'Mus', 'Musa', 'Qatani', 'Abu', 'Ab', 'Hassan', 'Maria', 'Jiburi', 'Juburi', 'Abdallah', 'Ali', 'Muhammad'}","{'Harara', 'Maysar', 'Al', 'Shammari', 'Khalid', 'Muyassir', 'Umar', 'Qahtani', 'Mus', 'Musa', 'Qatani', 'Abu', 'Ab', 'Hassan', 'Maria', 'Juburi', 'Jiburi', 'Abdallah', 'Ali', 'Muhammad'}",7482,98,match
13135,ISIL (Da'esh) and Al-Qaida,"{'Ajmi', 'Shafi', 'Sheikh', 'Sultan', 'Abu', 'Al', 'Mohammed', 'Shaykh'}","{'Ajmi', 'Shafi', 'Sheikh', 'Sultan', 'Abu', 'Al', 'Mohammed', 'Shaykh'}",7483,97,match
13136,ISIL (Da'esh) and Al-Qaida,"{'Tahir', 'Zayna', 'Mustafa', 'Al', 'Umar', 'Shuayb', 'Qaduli', 'Ala', 'Bayati', 'Iman', 'Hajji', 'Ra', 'Ahmad', 'Khalil', 'Abu', 'Rahman', 'Abdul', 'Ad', 'Shaykhlari', 'Hasan', 'Aliazra', 'Muhammad', 'Abd'}","{'Tahir', 'Zayna', 'Mustafa', 'Al', 'Umar', 'Shuayb', 'Qaduli', 'Ala', 'Bayati', 'Iman', 'Hajji', 'Ra', 'Ahmad', 'Khalil', 'Abu', 'Rahman', 'Abdul', 'Ad', 'Shaykhlari', 'Hasan', 'Aliazra', 'Muhammad', 'Abd'}",7484,97,match
13137,ISIL (Da'esh) and Al-Qaida,"{'Konig', 'Edwige', 'Emilie', 'Samra'}","{'Konig', 'Edwige', 'Emilie', 'Samra'}",7485,98,match
13138,ISIL (Da'esh) and Al-Qaida,"{'Jordan', 'Kevin', 'Axel', 'Guiavarch'}","{'Jordan', 'Kevin', 'Axel', 'Guiavarch'}",7486,98,match
13139,ISIL (Da'esh) and Al-Qaida,"{'Omsen', 'Diaby', 'Oumar'}","{'Omsen', 'Diaby', 'Oumar'}",7487,96,match
13142,Afghanistan,"{'Saifullah', 'Qari', 'Al', 'Sahab', 'Tokhi'}","{'Saifullah', 'Qari', 'Al', 'Sahab', 'Tokhi'}",7492,96,match
13144,Afghanistan,"{'Yaya', 'Qari', 'Sahab', 'Haqqani', 'Yahya'}","{'Yaya', 'Qari', 'Sahab', 'Haqqani', 'Yahya'}",7493,97,match
13145,Afghanistan,"{'Jan', 'Abid', 'Khan', 'Saidullah'}","{'Jan', 'Abid', 'Khan', 'Saidullah'}",7494,96,match
13146,Afghanistan,"{'Muhammad', 'Mohammad', 'Zadran', 'Jadran', 'Omar'}","{'Muhammad', 'Mohammad', 'Zadran', 'Jadran', 'Omar'}",7495,99,match
